doi,organism,indication,confidence
10.3233/nib-012906,human,not_applicable,high
10.3233/nib-130072,human,not_applicable,high
10.3233/nib-130074,other,not_applicable,medium
10.3233/nib-130075,other,not_applicable,medium
10.3233/nib-130077,human,not_applicable,medium
10.3233/nre-141146,human,not_applicable,high
10.3233/nre-172245,human,not_applicable,high
10.3233/shti200130,human,not_applicable,high
10.3233/thc-202669,human,not_applicable,high
10.3233/wor-203168,human,not_applicable,high
10.3233/wor-203170,human,not_applicable,high
10.3233/wor-203171,human,not_applicable,high
10.3233/wor-203174,human,treatment,high
10.3233/wor-203175,human,not_applicable,high
10.3233/wor-203177,human,not_applicable,high
10.3233/wor-203176,other,not_applicable,high
10.3233/wor-220428,human,not_applicable,high
10.3233/wor-203214,human,treatment,high
10.3233/wor-203173,other,not_applicable,high
10.3233/wor-220512,human,treatment,high
10.3233/wor-220484,human,not_applicable,high
10.3233/wor-220553,human,not_applicable,high
10.3233/wor-220487,human,not_applicable,high
10.3233/wor-220554,human,not_applicable,high
10.3233/wor-203169,human,not_applicable,high
10.3233/wor-220569,human,treatment,high
10.3233/wor-203178,other,not_applicable,high
10.3233/wor-220581,human,not_applicable,high
10.32388/803yys,unclear,not_applicable,high
10.32388/578upd.2,human,not_applicable,high
10.32388/je31eo.5,other,not_applicable,high
10.32388/xug3pt,human,treatment,high
10.32388/fz1y68.2,human,not_applicable,high
10.32388/t9sxeu.2,human,not_applicable,high
10.32553/jbpr.v9i3.754,other,not_applicable,high
10.32440/ar.2024.141.03.rev01,human,not_applicable,high
10.32592/jpsimedilam.2022.1.1.101,human,not_applicable,high
10.3262/sz2404438,unclear,not_applicable,high
10.32581/jkifm.2025.8.1.103,unclear,not_applicable,medium
10.32652/tmfvs.2016.4.47-51,human,treatment,medium
10.32739/uha.id.64877,other,not_applicable,high
10.32388/zigiwp,unclear,not_applicable,high
10.32872/cpe.11179,other,not_applicable,high
10.32739/uha.id.65029,human,not_applicable,medium
10.32581/jkifm.2023.6.1.7,human,treatment,medium
10.3310/nihropenres.1115288.1,other,not_applicable,high
10.3310/btbd8846,other,not_applicable,high
10.3310/nihropenres.13956.1,human,not_applicable,high
10.3310/hta10370,human,treatment,high
10.3310/nihropenres.13421.4,human,not_applicable,high
10.3310/vlrw6701,human,treatment,high
10.32885/2220-0975-2018-1-2-19-27,human,not_applicable,high
10.33140/aephr.01.02.06,unclear,not_applicable,high
10.33140/ijp.07.3.01,human,not_applicable,medium
10.33140/jcrc.07.02.03,human,treatment,high
10.33140/abbsr.06.01.01,human,treatment,high
10.33112/ritid.25.2.7,human,not_applicable,high
10.33140/mcr.08.10.04,other,not_applicable,high
10.33140/mcr.08.08.05,other,not_applicable,high
10.33273/2663-9726-2020-52-1-19-25,human,treatment,high
10.33424/futurum436,other,not_applicable,high
10.3344/kjp.23326,other,not_applicable,high
10.33155/j.ramd.2018.09.002,other,not_applicable,high
10.33545/26164485.2026.v10.i3.c.2530,human,treatment,high
10.3346/jkms.2005.20.4.529,human,not_applicable,high
10.3351/ppp.2021.7537868743,unclear,not_applicable,high
10.33540/2514,human,treatment,high
10.3329/bjms.v15i3.30126,human,not_applicable,high
10.33545/ayurveda.2024.v1.i1.a.8,other,not_applicable,high
10.33552/acrci.2025.05.000602,human,not_applicable,high
10.33667/2078-5631-2020-7-15-20,human,treatment,high
10.33573/ujoh2005.01.033,human,not_applicable,high
10.33573/ujoh2005.01.038,human,not_applicable,high
10.3368/aoj.66.1.92,human,not_applicable,high
10.33696/immunology.7.219,other,not_applicable,high
10.33696/neurol.1.007,human,not_applicable,high
10.33805/2638-8235.112,human,treatment,high
10.33667/2078-5631-2024-29-24-28,human,not_applicable,high
10.33847/2712-8149.4.2_3,human,not_applicable,high
10.3344/kjp.23130,human,both,high
10.3389/conf.fimmu.2013.02.01009,unclear,not_applicable,high
10.33552/ojcam.2020.04.000579,other,not_applicable,high
10.3389/conf.fimmu.2013.02.01010,unclear,not_applicable,low
10.3389/conf.fimmu.2013.02.01040,human,not_applicable,high
10.3389/fcell.2026.1797074,animal,treatment,high
10.3389/fdgth.2025.1662255,human,treatment,high
10.3389/fendo.2018.00097,human,not_applicable,high
10.3389/fendo.2024.1373748,human,treatment,high
10.3389/fimmu.2018.00229,other,not_applicable,high
10.3389/fimmu.2017.00723,human,not_applicable,high
10.3389/fimmu.2018.01028,human,not_applicable,high
10.3389/fimmu.2019.00350,human,not_applicable,high
10.3389/fimmu.2018.02421,human,not_applicable,high
10.3389/fendo.2024.1358404,human,treatment,high
10.3389/conf.fimmu.2013.02.01039,human,not_applicable,high
10.3389/fimmu.2019.01827,human,not_applicable,high
10.3389/fimmu.2019.01946,human,not_applicable,high
10.3389/fimmu.2019.02684,other,not_applicable,high
10.3389/fimmu.2019.00796,human,not_applicable,high
10.3389/fimmu.2020.01400,human,not_applicable,high
10.3389/fimmu.2019.02545,other,not_applicable,high
10.3389/fimmu.2020.582330,human,not_applicable,high
10.3389/fimmu.2020.00578,human,not_applicable,high
10.3389/fimmu.2021.628741,other,not_applicable,high
10.3389/fimmu.2021.644548,human,not_applicable,high
10.3389/fimmu.2021.687806,other,treatment,high
10.3389/fimmu.2022.847106,other,not_applicable,high
10.3389/fimmu.2022.841910,human,not_applicable,high
10.3389/fimmu.2022.928945,human,not_applicable,high
10.3389/fimmu.2022.949787,human,not_applicable,high
10.3389/fimmu.2022.952987,other,not_applicable,high
10.3389/fimmu.2021.715102,human,not_applicable,high
10.3389/fimmu.2021.656797,human,not_applicable,high
10.3389/fimmu.2022.981532,human,not_applicable,high
10.3389/fimmu.2023.1253121,human,not_applicable,high
10.3389/fimmu.2023.1178882,other,not_applicable,high
10.3389/fimmu.2024.1341843,human,not_applicable,high
10.3389/fimmu.2023.1294758,human,not_applicable,high
10.3389/fimmu.2024.1264702,other,treatment,high
10.3389/fimmu.2024.1386607,other,not_applicable,high
10.3389/fimmu.2024.1352744,other,not_applicable,high
10.3389/fimmu.2024.1369295,human,not_applicable,high
10.3389/fimmu.2024.1422940,human,treatment,high
10.3389/fimmu.2024.1440922,other,not_applicable,high
10.3389/fimmu.2024.1440643,human,not_applicable,high
10.3389/fimmu.2024.1443363,human,not_applicable,high
10.3389/fimmu.2025.1483764,human,not_applicable,high
10.3389/fimmu.2025.1489312,human,not_applicable,high
10.3389/fimmu.2026.1745933,human,not_applicable,high
10.3389/fimmu.2025.1710571,other,not_applicable,high
10.3389/fimmu.2026.1774310,other,not_applicable,high
10.3389/fimmu.2025.1650948,human,not_applicable,high
10.3389/fimmu.2026.1882037,other,not_applicable,high
10.3389/fmed.2020.00108,human,not_applicable,high
10.3389/fmed.2020.602894,human,not_applicable,high
10.3389/fmed.2020.00162,human,treatment,high
10.3389/fmed.2021.656692,human,not_applicable,high
10.3389/fmed.2020.606824,human,not_applicable,high
10.3389/fmed.2021.642710,human,treatment,high
10.3389/fimmu.2026.1806420,other,not_applicable,high
10.3389/fmed.2021.662513,other,not_applicable,high
10.3389/fmed.2021.672370,other,not_applicable,high
10.3389/fmed.2021.668944,human,not_applicable,high
10.3389/fmed.2021.684058,human,treatment,high
10.3389/fmed.2021.688159,human,both,high
10.3389/fmed.2021.686736,human,not_applicable,high
10.3389/fmed.2022.1065620,human,not_applicable,high
10.3389/fmed.2022.818728,other,not_applicable,high
10.3389/fmed.2022.842991,other,not_applicable,high
10.3389/fmed.2021.688486,human,not_applicable,high
10.3389/fmed.2022.862953,other,not_applicable,high
10.3389/fmed.2022.828414,human,treatment,high
10.3389/fmed.2022.921101,human,not_applicable,high
10.3389/fmed.2022.917019,human,not_applicable,high
10.3389/fmed.2023.1011936,human,not_applicable,high
10.3389/fimmu.2026.1827700,both,not_applicable,high
10.3389/fmed.2023.1187163,human,not_applicable,high
10.3389/fmed.2023.1208181,human,not_applicable,high
10.3389/fmed.2023.1194754,unclear,not_applicable,high
10.3389/fmed.2025.1543158,human,treatment,high
10.3389/fmed.2021.628029,other,not_applicable,high
10.3389/fmed.2025.1607353,human,treatment,high
10.3389/fmed.2026.1701393,other,not_applicable,high
10.3389/fmed.2025.1703924,other,not_applicable,high
10.3389/fmed.2025.1677216,human,treatment,high
10.3389/fmed.2026.1842841,human,not_applicable,high
10.3389/fmed.2025.1669036,human,not_applicable,high
10.3389/fmed.2026.1804710,human,treatment,high
10.3389/fmed.2026.1808646,other,not_applicable,high
10.3389/fmed.2026.1760210,human,treatment,high
10.3389/fmed.2025.1724290,human,treatment,high
10.3389/fmed.2026.1676628,human,not_applicable,high
10.3389/fnagi.2025.1667448,other,both,high
10.3389/fmolb.2022.1044964,other,not_applicable,high
10.3389/fmolb.2025.1653627,other,not_applicable,high
10.3389/fnbeh.2018.00078,other,not_applicable,high
10.3389/fncel.2022.888232,other,not_applicable,high
10.3389/fncel.2021.673217,other,not_applicable,high
10.3389/fnagi.2022.903455,other,not_applicable,high
10.3389/fmicb.2023.1190894,other,not_applicable,high
10.3389/fmicb.2010.00147,other,not_applicable,high
10.3389/fncel.2025.1512591,other,not_applicable,high
10.3389/fneur.2015.00004,animal,not_applicable,high
10.3389/fneur.2018.01026,human,not_applicable,high
10.3389/fneur.2018.00992,human,not_applicable,high
10.3389/fneur.2018.01033,human,not_applicable,high
10.3389/fneur.2020.01025,human,not_applicable,high
10.3389/fneur.2020.00828,human,not_applicable,high
10.3389/fneur.2020.00826,human,not_applicable,high
10.3389/fneur.2020.00863,other,not_applicable,high
10.3389/fneur.2021.701419,other,not_applicable,high
10.3389/fncom.2020.00002,human,not_applicable,high
10.3389/fneur.2022.858833,human,treatment,high
10.3389/fneur.2021.789784,other,not_applicable,high
10.3389/fneur.2022.841310,other,treatment,high
10.3389/fneur.2021.769511,other,not_applicable,high
10.3389/fneur.2022.877772,other,not_applicable,high
10.3389/fneur.2022.890217,animal,treatment,high
10.3389/fneur.2022.954142,human,not_applicable,high
10.3389/fneur.2022.935442,human,not_applicable,high
10.3389/fneur.2023.1082473,other,not_applicable,high
10.3389/fneur.2022.866424,human,treatment,high
10.3389/fneur.2023.1247698,human,treatment,high
10.3389/fneur.2023.1110717,human,not_applicable,high
10.3389/fneur.2023.1284062,human,treatment,high
10.3389/fneur.2023.1090747,human,not_applicable,high
10.3389/fneur.2023.1127702,human,treatment,high
10.3389/fneur.2024.1455498,human,not_applicable,high
10.3389/fneur.2024.1324879,human,not_applicable,high
10.3389/fneur.2024.1344862,other,not_applicable,high
10.3389/fneur.2024.1482917,human,not_applicable,high
10.3389/fneur.2024.1483876,human,treatment,high
10.3389/fneur.2025.1601599,human,treatment,high
10.3389/fneur.2025.1534352,human,not_applicable,high
10.3389/fneur.2025.1612548,human,not_applicable,high
10.3389/fneur.2025.1681990,human,treatment,high
10.3389/fneur.2025.1691147,human,treatment,high
10.3389/fneur.2026.1793397,human,treatment,high
10.3389/fnhum.2025.1495050,human,treatment,high
10.3389/fneur.2026.1860788,human,treatment,high
10.3389/fnhum.2024.1359162,human,not_applicable,high
10.3389/fnins.2015.00225,human,treatment,high
10.3389/fnins.2020.00688,human,not_applicable,high
10.3389/fneur.2025.1618272,other,not_applicable,high
10.3389/fnins.2021.748426,human,not_applicable,high
10.3389/fnins.2023.1125208,human,not_applicable,high
10.3389/fnhum.2025.1509346,other,not_applicable,high
10.3389/fnins.2022.848730,human,not_applicable,high
10.3389/fnins.2023.1203514,human,not_applicable,high
10.3389/fnins.2023.1286340,human,not_applicable,high
10.3389/fnins.2024.1460157,human,not_applicable,high
10.3389/fnins.2025.1498981,other,not_applicable,high
10.3389/fnins.2023.1318094,human,not_applicable,high
10.3389/fnins.2025.1637838,human,treatment,high
10.3389/fnins.2025.1535088,human,not_applicable,high
10.3389/fnins.2025.1530652,human,not_applicable,high
10.3389/fnins.2025.1751667,human,not_applicable,high
10.3389/fnins.2026.1814098,other,not_applicable,high
10.3389/fnins.2023.1202930,human,treatment,high
10.3389/fnut.2021.658630,human,treatment,high
10.3389/fnsys.2021.698240,human,treatment,high
10.3389/fnins.2026.1875420,human,not_applicable,high
10.3389/fnins.2024.1368897,unclear,not_applicable,high
10.3389/fped.2018.00242,human,not_applicable,high
10.3389/fped.2018.00302,human,not_applicable,high
10.3389/fped.2017.00121,human,not_applicable,high
10.3389/fped.2018.00330,human,not_applicable,high
10.3389/fped.2018.00349,human,not_applicable,high
10.3389/fped.2018.00352,human,not_applicable,high
10.3389/fped.2018.00415,human,not_applicable,high
10.3389/fped.2018.00412,human,not_applicable,high
10.3389/fped.2018.00373,human,not_applicable,high
10.3389/fped.2018.00435,human,not_applicable,high
10.3389/fped.2019.00021,human,treatment,high
10.3389/fped.2019.00026,human,not_applicable,high
10.3389/fped.2019.00012,human,not_applicable,high
10.3389/fped.2019.00059,human,not_applicable,high
10.3389/fped.2019.00104,human,not_applicable,high
10.3389/fped.2019.00082,human,not_applicable,high
10.3389/fped.2019.00195,human,not_applicable,high
10.3389/fped.2019.00185,human,not_applicable,high
10.3389/fped.2019.00370,other,not_applicable,high
10.3389/fped.2019.00231,human,not_applicable,high
10.3389/fped.2019.00206,human,not_applicable,high
10.3389/fped.2020.00293,other,not_applicable,high
10.3389/fped.2021.590040,human,not_applicable,high
10.3389/fped.2023.1169447,human,not_applicable,high
10.3389/fped.2023.1266738,human,not_applicable,high
10.3389/fphar.2019.00991,human,treatment,high
10.3389/fphar.2019.01102,human,treatment,high
10.3389/fphar.2022.958005,human,treatment,high
10.3389/fphar.2020.00917,human,treatment,high
10.3389/fphar.2023.1163638,animal,treatment,high
10.3389/fped.2021.756963,other,not_applicable,high
10.3389/fphar.2022.1077249,animal,treatment,high
10.3389/fphar.2023.1266803,human,treatment,high
10.3389/fphar.2025.1597672,human,treatment,high
10.3389/fphar.2025.1496774,human,treatment,high
10.3389/fped.2019.00131,unclear,not_applicable,high
10.3389/fphys.2013.00063,human,not_applicable,high
10.3389/fphys.2013.00113,human,not_applicable,high
10.3389/fphys.2013.00087,human,treatment,high
10.3389/fphys.2013.00119,human,not_applicable,high
10.3389/fphys.2013.00181,human,not_applicable,high
10.3389/fphys.2013.00115,other,not_applicable,high
10.3389/fphys.2013.00109,human,not_applicable,high
10.3389/fphys.2016.00421,human,not_applicable,high
10.3389/fphys.2014.00109,human,not_applicable,high
10.3389/fphys.2021.771899,human,not_applicable,high
10.3389/fphys.2023.1257557,human,not_applicable,high
10.3389/fphys.2023.1114231,other,not_applicable,high
10.3389/fphys.2017.00088,other,not_applicable,high
10.3389/fphys.2024.1441076,human,treatment,high
10.3389/fphys.2025.1693589,other,not_applicable,high
10.3389/fphys.2022.947723,human,not_applicable,high
10.3389/fphys.2026.1816082,human,not_applicable,high
10.3389/fpsyg.2018.00275,human,not_applicable,high
10.3389/fpsyg.2018.01468,human,not_applicable,high
10.3389/fpsyg.2021.662572,human,not_applicable,high
10.3389/fpsyg.2022.1051910,human,not_applicable,high
10.3389/fpsyt.2018.00589,animal,not_applicable,high
10.3389/fpsyg.2023.1127193,human,not_applicable,high
10.3389/fpsyg.2022.923532,human,treatment,high
10.3389/fpsyg.2025.1593269,human,not_applicable,high
10.3389/fpsyg.2021.716535,other,not_applicable,high
10.3389/fpsyt.2020.00222,human,not_applicable,high
10.3389/fpsyt.2018.00720,human,treatment,high
10.3389/fpsyt.2020.00536,human,treatment,high
10.3389/fpsyt.2020.612084,human,not_applicable,high
10.3389/fpsyt.2021.716320,human,not_applicable,high
10.3389/fpsyt.2021.735784,human,not_applicable,high
10.3389/fpsyt.2022.1047014,human,not_applicable,high
10.3389/fpsyt.2021.580924,human,treatment,high
