doi,drug_class,drug_name,confidence
10.5694/j.1326-5377.2004.tb06019.x,exercise,graded exercise with pacing,high
10.5750/ejpch.v5i3.1379,other,not applicable,high
10.5771/9781461647324,other,unspecified,high
10.5772/28427,other,unspecified,low
10.5772/28521,other,unspecified,low
10.5772/29415,other,unspecified,high
10.5772/38572,other,unspecified,low
10.5772/30342,other,unspecified,high
10.5772/intechopen.80714,cell_therapy,adult stem cells,high
10.5772/53440,other,unspecified,low
10.5772/1460,other,unspecified,low
10.5772/intechopen.91413,rehabilitation,intensive self-management program,high
10.5772/intechopen.92570,rehabilitation,activity scheduling,high
10.5812/aapm.113629,other,transcutaneous electrical acupoint stimulation,medium
10.5812/ijpbs.9074,other,not_applicable,high
10.5812/pedinfect.13107,other,none,high
10.5812/jamm.12285,other,unspecified,low
10.58224/2658-3313-2024-7-8-50-61,other,unspecified,high
10.58530/2022/3636,other,not applicable,high
10.5835/jecm.v13i1.648,other,unspecified,low
10.58530/2022/4707,other,none,high
10.58344/jws.v3i11.1231,cell_therapy,mesenchymal stem cell therapy,high
10.58530/2024/2082,other,unspecified,high
10.58530/2023/5325,other,unspecified,high
10.58530/2023/1731,other,unspecified,high
10.58530/2024/2074,other,unspecified,high
10.58530/2024/4225,other,unspecified,high
10.58530/2024/0746,other,unspecified,high
10.58530/2025/3931,other,none,high
10.58530/2025/3606,other,unspecified,high
10.5860/choice.34-1580,other,unspecified,low
10.58680/ccc202332669,other,none,high
10.58962/hsr.970,rehabilitation,"combined rehabilitation therapy (graded exercise therapy, high-intensity interval training, cognitive behavioral therapy)",high
10.5920/mhldrp.2010.7117,other,unspecified,low
10.5897/jmld11.023,other,unspecified,low
10.5897/jgmv.9000015,other,none,high
10.5923/j.ijpbs.20150502.07,other,none,high
10.59249/nhft4839,rehabilitation,cardiopulmonary rehabilitation,high
10.5946/ce.2015.117,other,fecal microbiota transplantation,high
10.5944/rppc.vol.10.num.1.2005.3991,psychological,cognitive-behavioral therapy,high
10.59934/jaiea.v5i1.1431,other,unspecified,low
10.5958/0976-5506.2016.00069.3,exercise,aerobic exercise,high
10.6016/slovmedjour.v72i2.1798,other,unspecified,low
10.6026/97320630006120,other,unspecified,high
10.6000/1927-5951.2011.01.02.02,other,unspecified,high
10.6084/m9.figshare.4321112.v1,other,unspecified,low
10.6084/m9.figshare.4253795.v1,other,unspecified,low
10.58530/2025/3937,other,unspecified,high
10.6084/m9.figshare.4321130.v1,other,unspecified,low
10.6084/m9.figshare.4336976,other,not applicable,high
10.6084/m9.figshare.4359653,other,unspecified,low
10.6084/m9.figshare.4359674.v1,other,none,high
10.6084/m9.figshare.4359635,other,none,high
10.60837/curare.v47i1-2.3841,other,unspecified,low
10.6084/m9.figshare.4359695,other,not applicable,high
10.6084/m9.figshare.4359746.v1,other,none,high
10.6084/m9.figshare.4359707,other,not applicable,low
10.6084/m9.figshare.4359791,other,none,high
10.6084/m9.figshare.4359767.v1,other,none,high
10.6084/m9.figshare.4359737,other,unspecified,low
10.6084/m9.figshare.4359725,other,unspecified,high
10.6084/m9.figshare.4359806.v1,other,none,high
10.6084/m9.figshare.4359815,other,unspecified,high
10.6084/m9.figshare.4361654,other,unspecified,low
10.6084/m9.figshare.4361666,other,unspecified,low
10.6084/m9.figshare.4387487.v1,other,unspecified,low
10.6084/m9.figshare.4398167,other,unspecified,low
10.6084/m9.figshare.4387469.v1,other,unspecified,high
10.6084/m9.figshare.4398200,other,unspecified,low
10.6084/m9.figshare.4398185,other,unspecified,low
10.6084/m9.figshare.4415744,other,unspecified,high
10.6084/m9.figshare.4436153,other,not applicable,low
10.6084/m9.figshare.4361684,other,unspecified,low
10.6084/m9.figshare.4436156.v1,other,unspecified,low
10.6084/m9.figshare.4436150.v1,other,unspecified,high
10.6084/m9.figshare.4793335.v1,other,unspecified,low
10.6084/m9.figshare.4784821,other,acupuncture and moxibustion,high
10.6084/m9.figshare.4981004.v1,other,unspecified,high
10.6084/m9.figshare.4784833.v1,other,acupuncture and moxibustion,high
10.6084/m9.figshare.5091091.v1,other,unspecified,low
10.6084/m9.figshare.5121796.v1,other,unspecified,high
10.6084/m9.figshare.5211760,other,unspecified,low
10.6084/m9.figshare.5071951,other,qualitative study protocol,low
10.6084/m9.figshare.5665417.v1,other,unspecified,high
10.6084/m9.figshare.c.3676606_d1,other,unspecified,low
10.6084/m9.figshare.5665435.v1,other,unspecified,low
10.6084/m9.figshare.c.3603299_d1,other,unspecified,low
10.6084/m9.figshare.8858627,other,unspecified,high
10.61440/oajpsd.2025.v1.13,supplement,micronutrients,medium
10.61409/v07240476,other,electroconvulsive therapy (ect),high
10.61838/ijbmc.v12i4.1119,psychological,"health anxiety intervention (spiritual vitality, social support, lifestyle)",low
10.62202/2075-1761-2024-26-4-48-53,other,unspecified,low
10.62225/2583049x.2025.5.6.5273,other,unspecified,low
10.62607/smt.v93i4.42296,other,unspecified,high
10.62347/ryau2739,other,unspecified,high
10.62607/smt.v93i4.42308,other,not applicable,high
10.62607/smt.v93i4.42314,other,unspecified,low
10.62607/smt.v93i4.42311,other,unspecified,low
10.62607/smt.v93i4.42323,other,none,high
10.62607/smt.v93i4.42335,other,staphypan,high
10.62607/smt.v93i4.42326,other,unspecified,low
10.62607/smt.v93i4.42317,other,unspecified,low
10.62607/smt.v93i4.42344,other,not applicable,high
10.62607/smt.v93i4.42347,other,not applicable,high
10.62607/smt.v94i1.42146,other,unspecified,low
10.62607/smt.v93i4.42350,psychological,cognitive behavioral therapy,high
10.62607/smt.v99i3.37802,other,unspecified,low
10.63282/3050-922x.ijeret-v1i4p102,rehabilitation,physical therapy,high
10.64898/2026.02.16.26346394,other,not applicable,high
10.64898/2026.02.25.26347081,other,not applicable,high
10.64898/2026.04.06.26348924,other,general anesthesia,low
10.64898/2026.04.10.26350613,other,unspecified,high
10.64898/2026.06.08.26355171,other,not applicable,high
10.64898/2026.06.05.26354983,rehabilitation,cognitive-behavioral therapy,high
10.63648/dy8k8x15,other,unspecified,low
10.6722/tes.202010_4(1).0003,other,unspecified,low
10.64898/2026.06.08.26355197,other,unspecified,high
10.70251/hyjr2348.34148155,other,unspecified,low
10.70252/daya4589,exercise,exercise-based rehabilitation,high
10.70537/ppm/210287,other,unspecified,high
10.70609/g-tech.v9i3.7595,other,unspecified,high
10.70492/2664-0554.1022,other,none,high
10.70749/ijbr.v3i8.2230,supplement,b-complex vitamins,high
10.64898/2026.01.22.26344661,other,retinal vessel analysis,high
10.7150/ijms.12399,other,unspecified,high
10.7189/jogh.13.04157,psychological,traditional chinese mind-body exercises (qigong and tai chi),high
10.71152/ajms.v15i11.4239,other,none,high
10.7203/jo3t.3.4.2019.15546,other,ozone,high
10.7202/1023988ar,psychological,mindfulness meditation,high
10.64898/2026.06.17.26355870,other,not applicable,high
10.7176/jhmn/91-01,other,unspecified,high
10.7205/milmed.171.7.577,rehabilitation,rehabilitation therapies,medium
10.7205/milmed-d-13-00419,other,unspecified,low
10.7224/1537-2073.2013-005,exercise,aerobic cycling exercise,high
10.7287/peerj.6500v0.1/reviews/1,other,not applicable,high
10.7326/0003-4819-108-3-387,other,none,high
10.7326/0003-4819-103-6-951,other,unspecified,low
10.7287/peerj.6500v0.1/reviews/2,other,none,high
10.7326/0003-4819-109-12-997_3,other,none,high
10.7326/0003-4819-108-6-906_1,other,unspecified,high
10.7326/0003-4819-109-6-511,other,not applicable,high
10.7326/0003-4819-110-1-92,other,unspecified,low
10.7326/0003-4819-109-7-554,other,none,high
10.7326/0003-4819-116-9-779_3,other,unspecified,low
10.7326/0003-4819-116-4-347_2,other,none,high
10.7326/0003-4819-117-4-325,other,none,high
10.7326/0003-4819-111-10-860_1,other,none,high
10.7326/0003-4819-110-4-321_1,immunomodulator,interleukin-2,high
10.7326/0003-4819-118-4-199302150-00001,other,none,high
10.7326/0003-4819-120-11-199406010-00020,other,unspecified,high
10.64898/2026.05.29.26354333,other,disease risk score (metatranscriptomics-based),low
10.7326/0003-4819-120-11-199406010-00026,other,unspecified,low
10.7326/0003-4819-120-5-199403010-00038,other,unspecified,low
10.7326/0003-4819-121-12-199412150-00009,other,unspecified,high
10.7326/0003-4819-123-1-199507010-00017,other,unspecified,low
10.7326/0003-4819-123-2-199507150-00001,other,none,high
10.7326/0003-4819-130-11-199906010-00016,other,unspecified,high
10.7326/0003-4819-129-2-199807150-00040,other,not applicable,high
10.7326/0003-4819-131-10-199911160-00038,other,unspecified,low
10.7326/0003-4819-134-9_part_2-200105011-00011,other,unspecified,high
10.7326/0003-4819-137-9-200211050-00011,other,fludrocortisone,medium
10.7326/0003-4819-142-11-200506070-00005,other,none,high
10.7326/0003-4819-134-9_part_2-200105011-00007,other,unspecified,high
10.7326/0003-4819-149-4-200808190-00021,other,unspecified,low
10.7326/acpjc-1999-130-2-040,psychological,cognitive behavior therapy,high
10.7326/acpjc-1991-114-2-051,immunomodulator,intravenous immunoglobulin (ivig),high
10.7326/acpjc-2001-135-2-046,rehabilitation,graded exercise,high
10.7326/acpjc-1991-114-2-050,immunomodulator,intravenous immunoglobulin,high
10.7326/acpjc-2001-135-2-047,psychological,cognitive behavior therapy,high
10.7326/acpjc-2016-164-10-055,exercise,exercise therapy,high
10.7326/afed201704180,immunomodulator,anakinra,high
10.7326/l15-5174,immunomodulator,rintatolimod,high
10.7326/awed201905070,immunomodulator,rituximab,high
10.7326/l15-5176,exercise,graded exercise therapy,high
10.7326/l17-0317,immunomodulator,tumor necrosis factor-alpha inhibitor,high
10.7326/m15-0114,immunomodulator,rintatolimod,high
10.7326/m15-0443,other,not applicable,high
10.7326/m15-0338,other,unspecified,high
10.7326/m15-0647,other,not applicable,high
10.7326/m16-2391,immunomodulator,anakinra,high
10.7326/m18-1451,immunomodulator,rituximab,high
10.7326/m15-0357,other,unspecified,low
10.7326/m19-0643,immunomodulator,rituximab,high
10.7453/gahmj.2012.1.1.008,other,lightning process,high
10.7556/jaoa.1996.96.1.34,other,unspecified,high
10.7554/elife.104441,other,not applicable,high
10.7453/gahmj.2013.097cp.p05.07,supplement,"dhea, licorice root, pregnenolone, 5-htp, tyrosine, silymarin",high
10.7417/t.2018.2076,rehabilitation,physiotherapy,high
10.7557/14.6535,other,not applicable,high
10.7556/jaoa.2019.081,other,unspecified,low
10.7705/biomedica.v31i4.425,other,unspecified,high
10.7717/peerj-cs.1857,other,machine learning classifier,high
10.7717/peerj.6500,other,none,high
10.7717/peerj.4282,other,none,high
10.7717/peerj.2421,other,not applicable,high
10.7748/ns.5.49.16.s33,other,unspecified,low
10.7748/ns.21.3.11.s18,rehabilitation,nurse-led services,high
10.7748/ns.19.52.36.s42,psychological,cognitive behavioral therapy,high
10.7748/ns2002.12.17.13.45.c3316,other,unspecified,low
10.7748/ns2005.02.19.21.38.c3796,other,unspecified,low
10.7748/ns2003.05.17.35.33.c3390,other,nursing care coordination,low
10.7748/ns.7.24.46.s62,other,none,high
10.7748/paed.22.8.12.s24,other,unspecified,low
10.7748/phc2007.02.17.1.25.c4384,other,unspecified,low
10.7748/ns2012.02.26.25.48.c8950,other,unspecified,high
10.7759/cureus.109798,other,"multidisciplinary treatment (medical, psychological, rehabilitative)",low
10.7748/phc.21.4.14.s16,other,wellness intervention,medium
10.7759/cureus.33777,neurostimulation,epipharyngeal abrasive therapy,high
10.7759/cureus.54742,device,epipharyngeal abrasive therapy,high
10.7759/cureus.35174,device,stellate ganglion block,high
10.7759/cureus.81030,other,unspecified,high
10.7759/cureus.70616,other,unspecified,low
10.7759/cureus.87178,supplement,"multiple supplements (nadh, coq10, wasabi, probiotics)",medium
10.7759/cureus.90494,device,"thoracic outlet syndrome surgery (rib resection, neurolysis, scalenectomy)",high
10.7759/cureus.90607,other,none,high
10.7763/ijmlc.2014.v4.400,other,not applicable,high
10.7759/cureus.102064,anti-inflammatory,cromolyn sodium,high
10.7759/cureus.92435,other,unspecified,low
10.7812/tpp/23.170,other,not applicable,high
10.7790/ejap.v1i1.6,psychological,counselling,high
10.7861/clinmed.2020-0743,other,none,high
10.7861/clinmedicine.2-5-427,other,unspecified,low
10.9734/air/2023/v24i61007,other,unspecified,high
10.9734/ajrid/2021/v8i430248,other,polio vaccination,high
10.9758/cpn.2016.14.3.231,other,fecal microbiota transplantation,high
10.9734/jamps/2024/v26i6692,supplement,nutritional factors and vitamin supplements,medium
10.9734/jocamr/2023/v22i3457,other,unspecified,low
10.9790/0853-13553033,supplement,natural supplements,low
10.7861/clinmedicine.3-1-78,other,none,high
pmid_10189612,other,unspecified,high
pmid_10150382,other,unspecified,low
pmid_10205371,rehabilitation,envelope theory,medium
pmid_10234084,other,unspecified,low
pmid_10150189,other,unspecified,low
pmid_10423976,other,unspecified,low
pmid_10380143,other,none,high
pmid_10350771,other,unspecified,low
pmid_10360030,other,unspecified,low
pmid_10384764,other,unspecified,low
pmid_10440661,exercise,light-intensity intermittent walking,high
pmid_10451339,other,unspecified,high
pmid_10540873,supplement,carnitine,high
pmid_10507127,psychological,support group,low
pmid_10545311,other,none,high
pmid_10687348,other,unspecified,high
pmid_10606381,supplement,melatonin,high
pmid_10623963,exercise,intermittent walking,high
pmid_10589213,other,none,high
pmid_10749295,other,none,high
pmid_10721550,other,individual counselling,low
pmid_10782836,other,none,high
pmid_10852283,other,none,high
pmid_10853374,other,unspecified,low
pmid_10876679,other,unspecified,low
pmid_10721210,other,unspecified,high
pmid_10910092,other,not applicable,high
pmid_10753161,other,not applicable,low
pmid_11109397,exercise,aerobic exercise,high
pmid_11121511,other,unspecified,low
pmid_11365013,supplement,srl 172,high
pmid_11271868,psychological,cognitive behaviour therapy,high
pmid_11191044,other,unspecified,low
pmid_11196514,other,none,high
pmid_11365017,antiviral,norvir (ritonavir),high
pmid_10990237,anti-inflammatory,hydrocortisone,high
pmid_11366542,supplement,elderberry extract (sambucol),high
pmid_11028837,other,tropisetron and ondansetron,high
pmid_11366544,supplement,dong quai (angelica sinensis),high
pmid_11219326,other,not applicable,high
pmid_11409131,other,none,high
pmid_11434196,other,unspecified,high
pmid_11382899,other,none,high
pmid_11462117,other,amalgam replacement with metal-free restorations,medium
pmid_11462315,other,none,high
pmid_11460087,other,dental metal removal,medium
pmid_11703165,supplement,"antioxidants (glutathione, n-acetylcysteine, alpha-lipoic acid, oligomeric proanthocyanidins, ginkgo biloba, vaccinium myrtillus)",high
pmid_11692551,other,unspecified,high
pmid_11410076,supplement,dehydroepiandrosterone (dhea),high
pmid_11768945,other,unspecified,low
pmid_11761783,other,unspecified,low
pmid_11771626,other,unspecified,high
pmid_11790917,neurostimulation,eeg neurofeedback and self-hypnosis,high
pmid_11510514,other,none,high
pmid_11817247,other,unspecified,low
pmid_11806260,other,unspecified,low
pmid_11877546,other,unspecified,high
pmid_11894732,other,none,high
pmid_11867001,other,none,low
pmid_11925084,other,unspecified,low
pmid_11887330,other,none,high
pmid_11874286,other,systematic review of multiple interventions,high
pmid_11911112,other,none,high
pmid_11974674,other,unspecified,high
pmid_11933752,other,unspecified,high
pmid_11980359,other,unspecified,high
pmid_12030424,supplement,magnesium,high
pmid_12035392,other,unspecified,low
pmid_12073768,other,none,high
pmid_12090385,psychological,cognitive-behavioral therapy,high
