doi,source_folder,is_relevant,studies_treatment,trial_type,phase,is_excluded,exclusion_reason,topics
10.1016/j.xcrm.2025.102449,abstract_only,yes,no,cross_sectional,not_applicable,no,,immune profiling | hormonal analysis | transcriptomics | sex differences | biomarkers
10.1017/s1360641798291763,abstract_only,no,no,other,not_applicable,yes,editorial,ME/CFS | children | adolescents | editorial
10.1136/jclinpath-2019-205822,abstract_only,yes,no,not_applicable,not_applicable,yes,review,EBV reactivation | chronic fatigue syndrome | viral pathogenesis | therapeutic inhibitors
10.21203/rs.3.rs-7189456/v1,abstract_only,no,no,other,not_applicable,yes,,autophagy | macrophage inflammation | mitochondrial dysfunction | preclinical animal model
10.1177/1179557320941478,abstract_only,yes,no,cross_sectional,not_applicable,no,,anxiety|depression|pain|cross-sectional|psychological
10.1096/fasebj.21.5.a377-c,abstract_only,no,no,other,not_applicable,yes,,preclinical|animal model|oxidative stress|pig model
10.1186/s40814-020-00595-0,abstract_only,yes,yes,rct,phase_2,no,,early intervention | CFS prevention | psychoeducation | CBT | primary care
pmid_17561689,abstract_only,yes,no,other,not_applicable,yes,review,neurotransmitters | serotonin | pathophysiology | CFS mechanisms
10.3390/polym10111269,abstract_only,no,no,other,not_applicable,yes,,animal model | selenium | metabolomics
10.1007/bf02628663,abstract_only,yes,yes,rct,phase_1_2,no,,transfer factor|immunotherapy|EBV|HHV-6|pilot trial
10.6084/m9.figshare.8858627,abstract_only,yes,no,observational_cohort,not_applicable,yes,secondary_analysis,ME/CFS natural history|untreated patients|prognostic factors|recovery predictors
10.1016/j.ijchy.2020.100032,abstract_only,yes,no,cross_sectional,not_applicable,no,,orthostatic intolerance | disequilibrium | postural instability | cardiovascular dysfunction
10.33140/mcr.08.08.05,abstract_only,yes,no,not_applicable,not_applicable,yes,review,MTHFR|methylation|pathophysiology|vitamin supplementation|review
10.1016/j.braindev.2003.10.004,abstract_only,yes,no,cross_sectional,not_applicable,yes,review,childhood ME/CFS | pathophysiology | autonomic dysfunction | neuroimaging
10.4084/mjhid.2010.022,abstract_only,no,no,other,not_applicable,yes,review,EBV infection | chronic fatigue syndrome | review article
10.7790/ejap.v1i1.6,abstract_only,yes,no,other,not_applicable,yes,review,ME/CFS|psychological impact|coping|service provision
10.1016/s0002-9343(97)00087-9,abstract_only,yes,no,cross_sectional,not_applicable,yes,secondary_analysis,autonomic nervous system | orthostatic intolerance | cardiovascular deconditioning | postviral autonomic neuropathy
10.1186/1741-7015-3-19,abstract_only,yes,no,cross_sectional,not_applicable,yes,cross_sectional,CFS diagnosis | case definition | classification algorithm | epidemiology
10.1097/psy.0b013e31819ea179,abstract_only,yes,no,cross_sectional,not_applicable,yes,observational,psychiatric comorbidity | epidemiology | diagnostic assessment
10.5014/ajot.59.5.497,abstract_only,yes,yes,other,not_applicable,no,,ME/CFS disability experience | rehabilitation program evaluation | qualitative research | social model of disability | occupational therapy
10.1371/journal.pone.0280942,abstract_only,yes,yes,rct,phase_3,no,,endothelial dysfunction | rituximab | vascular function | flow-mediated dilation | microvascular regulation
10.1080/08870446.2010.519769,abstract_only,yes,no,cross_sectional,not_applicable,yes,,emotion recognition | theory of mind | social function | cognitive dysfunction
10.1196/annals.1366.020,abstract_only,no,no,other,not_applicable,yes,,preclinical|fatigue mechanisms|animal model|cytokines|serotonin
10.1177/070674370505000402,abstract_only,no,no,cross_sectional,not_applicable,yes,review,epidemiology|depression|comorbidity
10.1023/a:1020558917955,abstract_only,yes,no,cross_sectional,not_applicable,yes,observational,cytokines | IL-6 | acute phase response | exercise | pathophysiology
10.1300/j092v05n03_19,abstract_only,yes,no,cross_sectional,not_applicable,yes,secondary_analysis,biomarkers | 2-5A pathway | RNase L | antiviral defense
10.1016/0165-0327(96)00075-4,abstract_only,yes,yes,case_control,phase_1,no,,5-HT1A receptor|prolactin response|neuroendocrine|buspirone|pharmacological challenge
10.1300/j092v06n03_10,abstract_only,yes,yes,case_series,not_applicable,no,,ME/CFS | antibiotic treatment | Rickettsiae | Chlamydiae | intracellular bacteria
10.2196/preprints.104721,abstract_only,no,no,other,not_applicable,yes,editorial,CRISPR|gene editing|conceptual framework|opinion piece
10.1056/jp200305070000005,abstract_only,yes,no,other,not_applicable,yes,review,comorbidity|epidemiology|CFS
10.1186/s40798-026-00995-1,abstract_only,yes,no,cross_sectional,not_applicable,no,,cardiopulmonary exercise testing | work disability | post-COVID | ME/CFS diagnosis
10.1080/14768320600774595,abstract_only,yes,no,cross_sectional,not_applicable,yes,review,illness_representations | coping_strategies | quality_of_life | psychological_factors
10.1172/jci.insight.89376,abstract_only,yes,no,cross_sectional,not_applicable,yes,review,metabolic dysfunction | pyruvate dehydrogenase | amino acid profiling | biomarkers
10.1214/24-ejs2222,abstract_only,no,no,other,not_applicable,yes,review,microbiome | statistical methods | covariance estimation
10.3390/medicina57010012,abstract_only,yes,no,other,not_applicable,yes,editorial,ME/CFS history | epidemic investigation | disease etiology | organic vs psychosomatic debate
10.2190/pm.39.3.h,abstract_only,yes,no,cross_sectional,not_applicable,yes,observational_descriptive,CFS|interpersonal_problems|social_withdrawal|primary_care|psychosocial
10.1177/10442073040140040401,abstract_only,yes,no,cross_sectional,not_applicable,yes,editorial,nomenclature | patient engagement | diagnostic criteria
10.1097/01.psy.0000116249.60477.e9,abstract_only,yes,yes,rct,phase_2,no,,acetylcarnitine|propionylcarnitine|fatigue|cognitive function|open-label RCT
10.1056/jp199606010000006,abstract_only,yes,yes,rct,phase_2_3,no,,antidepressants|fluoxetine|SSRIs|depression|mood
10.1007/s12035-015-9392-y,abstract_only,no,no,other,not_applicable,yes,review,oxidative stress | palmitoylation | lipid rafts | narrative review
10.1542/peds.2007-1488,abstract_only,yes,yes,rct,not_applicable,no,,cognitive behavioral therapy | adolescent ME/CFS | long-term follow-up | fatigue reduction | physical functioning
10.1136/bmj.311.7012.1093,abstract_only,yes,no,other,not_applicable,yes,editorial,ME/CFS | psychiatric model | illness behavior | commentary
10.1186/1472-6920-8-49,abstract_only,yes,no,other,not_applicable,yes,editorial,education|provider training|diagnosis|management
10.1016/j.cjca.2023.04.003,abstract_only,no,no,other,not_applicable,yes,review,long COVID | cardiovascular | management guidance
10.1097/01.yco.0000194370.40062.b0,abstract_only,yes,no,other,not_applicable,yes,review,phenomenology | pathophysiology | CNS involvement | immune dysfunction | genetic factors
10.1177/016327879601900204,abstract_only,yes,no,cross_sectional,not_applicable,yes,,ME/CFS | service preferences | rehabilitation | survey
10.1136/bmj.39332.455706.3a,abstract_only,yes,no,other,not_applicable,yes,editorial,ME/CFS|CBT|GET|guideline critique
10.3390/jcm15124835,abstract_only,yes,no,other,not_applicable,yes,review,COPCs | multimorbidity | ME/CFS | chronic pain | integrated care
10.1007/bf01796268,abstract_only,yes,no,other,not_applicable,yes,review,ME/CFS definition | viral etiology | historical disease concepts | diagnostic criteria
10.7326/m16-2391,abstract_only,yes,yes,rct,phase_2,no,,IL-1 inhibition | anakinra | cytokine therapy | fatigue | randomized controlled trial
10.1016/0022-3999(96)00036-0,abstract_only,yes,no,cross_sectional,not_applicable,no,,cognitive_processing|activity_monitoring|self-report_accuracy|pediatric_CFS
10.1177/13591053231169191,abstract_only,yes,no,cross_sectional,not_applicable,no,,patient experience | diagnostic criteria | post-exertional malaise | interventions assessment | harm prevention
10.1016/j.nicl.2012.12.006,abstract_only,yes,no,cross_sectional,not_applicable,no,,cerebral blood flow | skeletal muscle pH | autonomic dysfunction | vascular regulation
10.1186/1744-9081-6-76,abstract_only,yes,no,cross_sectional,not_applicable,yes,review,biomarker|neuropeptide Y|stress response|symptom severity
10.7417/t.2018.2076,abstract_only,yes,no,other,not_applicable,yes,review,ME/CFS|physiotherapy|systematic review|exercise|fatigue
10.21474/ijar01/22171,abstract_only,yes,no,other,not_applicable,yes,review,ME/CFS | chronic fatigue | geriatric | Ayurveda | narrative review
10.1016/j.clinph.2014.12.016,abstract_only,yes,no,cross_sectional,not_applicable,yes,review,ME/CFS | sleep physiology | polysomnography | spectral analysis
10.1136/adc.2003.033019,abstract_only,yes,no,other,not_applicable,yes,editorial,CFS education | clinical overview | treatment approach
10.1111/cch.12135,abstract_only,yes,no,other,not_applicable,yes,review,systematic review|patient-reported outcomes|measurement|children|CFS/ME
10.1016/j.autrev.2008.07.026,abstract_only,yes,no,case_series,not_applicable,yes,editorial,CFS|vaccine|autoimmunity|silicone implants|case report
10.1136/bmj.324.7342.912,abstract_only,no,no,other,not_applicable,yes,editorial,editorial | disease definition | ME/CFS discourse
10.1136/bmj.d3836,abstract_only,yes,no,other,not_applicable,yes,editorial,ME/CFS | patient perspective | personal narrative
10.1192/apt.bp.116.016261,abstract_only,yes,no,other,not_applicable,yes,review,exercise therapy | CFS | Cochrane review | PACE trial | treatment outcomes
10.46235/1028-7221-13908-peo,abstract_only,yes,yes,case_series,phase_1,no,,post-COVID syndrome | interferon alpha-2b | neutrophil function | herpesvirus reactivation | immunotherapy
10.12970/2310-9874.2014.02.01.5,abstract_only,yes,no,other,not_applicable,yes,review,lipid replacement therapy|membrane oxidation|mitochondrial dysfunction|narrative review
10.1371/journal.pone.0084839,abstract_only,yes,no,other,not_applicable,yes,review,HPA axis|homeostatic regulation|computational modeling|endocrine-immune interactions|CFS pathophysiology
10.1080/13548506.2014.951370,abstract_only,yes,no,cross_sectional,not_applicable,no,,pain|coping strategies|post-traumatic stress|psychological factors
10.1136/bmj.330.7492.0-b,abstract_only,yes,no,other,not_applicable,yes,editorial,ME/CFS diagnosis | patient experience | clinical uncertainty
10.1017/s0033291709005601,abstract_only,yes,no,case_control,not_applicable,yes,secondary_analysis,ME/CFS|risk markers|case-control|epidemiology|infections
10.1159/000119331,abstract_only,yes,no,cross_sectional,not_applicable,yes,,sleep disturbances | polysomnography | comorbidity | CFS characterization
10.1542/peds.2008-1879,abstract_only,yes,no,observational_cohort,not_applicable,no,,ME/CFS risk factors | infectious mononucleosis | adolescent cohort | natural history | prospective follow-up
10.5348/ijcri-201499-cr-10410,abstract_only,yes,no,case_series,not_applicable,yes,case_series,ME/CFS|biomarker|erythrocyte morphology|case report
10.2147/tacg.s99405,abstract_only,yes,no,cross_sectional,not_applicable,no,,NK cells | ion channels | SNPs | biomarkers | pathophysiology
10.1300/j092v06n03_07,abstract_only,yes,no,other,not_applicable,yes,review,fatigue patterns | biorhythm | CFS characterization
pmid_9543737,abstract_only,yes,no,other,not_applicable,yes,review,ME/CFS diagnosis | adolescent ME/CFS | treatment recommendations | behavioral interventions
10.1016/j.jpsychores.2024.111954,abstract_only,yes,yes,observational_cohort,not_applicable,no,,CBT|treatment response|fatigue trajectory|predictors|anxiety
10.1089/brain.2017.0549,abstract_only,yes,no,cross_sectional,not_applicable,yes,,neuroimaging | default mode network | biomarkers | fMRI | brain connectivity
10.32388/xug3pt,abstract_only,yes,no,other,not_applicable,yes,editorial,ME/CFS|CBT|GET|treatment harms|patient perspectives
10.1016/j.jpainsymman.2006.10.014,abstract_only,yes,no,cross_sectional,not_applicable,yes,review,qualitative|fatigue comparison|symptomatology|cancer-related fatigue
10.1016/s0928-4680(03)00007-5,abstract_only,yes,yes,case_series,not_applicable,no,,pyridostigmine | neuromuscular transmission | dysautonomia | cholinergic impairment | acetylcholinesterase inhibition
10.1007/978-1-4615-4709-9_90,abstract_only,yes,no,other,not_applicable,yes,review,tryptophan|serotonin|amino acids|central fatigue|post-operative fatigue
10.1542/peds.2010-1147,abstract_only,yes,no,cross_sectional,not_applicable,yes,,prevalence|incidence|epidemiology|adolescents|morbidity
10.3389/fnins.2023.1286340,abstract_only,yes,no,cross_sectional,not_applicable,no,,sensory gating | P50 | anxiety depression | neurophysiology | mechanistic study
10.1016/0163-4453(91)92864-2,abstract_only,yes,no,cross_sectional,not_applicable,yes,review,ME/CFS diagnosis | psychological assessment | occupational dysfunction | biopsychosocial model
10.12114/j.issn.1007-9572.2024.0288,abstract_only,yes,no,cross_sectional,not_applicable,yes,,microbiome|intestinal flora|characterization|age differences|dysbiosis
10.5664/jcsm.4854,abstract_only,yes,no,other,not_applicable,yes,review,sleep disturbances|pediatric CFS|literature review
10.3351/ppp.2021.7537868743,abstract_only,no,no,other,not_applicable,yes,editorial,policy|advocacy|ME/CFS_recognition
10.1080/13590840120103085,abstract_only,yes,yes,case_series,phase_1_2,no,,immune activation | thymic protein A | oral immunomodulator | symptom improvement
10.1136/oem.2003.008912,abstract_only,yes,no,observational_cohort,not_applicable,yes,observational,epidemiology | prevalence | CFS caseness | working population | cohort study
10.1186/1478-7547-2-4,abstract_only,yes,no,other,not_applicable,yes,editorial,economic impact | productivity loss | epidemiology
10.1177/1359105316667798,abstract_only,yes,no,other,not_applicable,yes,review,cognitive behavioural therapy | narrative review | informed consent | ME/CFS
10.1080/21641846.2017.1343171,abstract_only,yes,yes,rct,not_applicable,no,,fatigue self-management | cognitive behavioral intervention | cost-effectiveness | primary care | quality of life
pmid_16594551,abstract_only,yes,yes,case_series,not_applicable,no,,Neurotropin|ME/CFS|fatigue|pain|case report
10.1016/j.plefa.2009.10.002,abstract_only,yes,no,cross_sectional,not_applicable,yes,,biomarker|neurospectroscopy|glutathione|oxidative stress
10.1192/bjpo.bp.115.002808,abstract_only,yes,no,other,not_applicable,yes,review,ME/CFS|fibromyalgia|borderline personality disorder|comorbidity|systematic review
10.1016/j.jpeds.2007.03.012,abstract_only,yes,yes,case_series,not_applicable,no,,propranolol|beta-blocker|orthostatic intolerance|sympathetic nervous system|adolescent
