doi,source_folder,is_relevant,studies_treatment,trial_type,phase,is_excluded,exclusion_reason,topics,paper_title,paper_journal,paper_year,paper_authors,paper_volume,paper_issue,paper_pages,paper_url
10.1159/000062996,abstract_only,yes,no,cross_sectional,not_applicable,yes,,diagnostic_test|polysomnography|RLS_assessment,Sleep Laboratory Diagnosis of Restless Legs Syndrome,European Neurology,2002,Martin Michaud; Jean Paquet; Gilles Lavigne; Alex Desautels; Jacques Montplaisir,48,2,108-113,https://doi.org/10.1159/000062996
10.1097/00004691-200103000-00004,abstract_only,yes,no,other,not_applicable,yes,review,RLS pathophysiology | iron-dopamine model | diagnosis | epidemiology | periodic limb movements,Restless Legs Syndrome,Journal of Clinical Neurophysiology,2001,Richard P. Allen; Christopher J. Earley,18,2,128-147,https://doi.org/10.1097/00004691-200103000-00004
10.4172/2167-0846.1000267,abstract_only,no,no,not_applicable,not_applicable,yes,,fibromyalgia|pain|tramadol|paracetamol,,,,,,,,
10.1016/j.sleep.2008.05.014,abstract_only,yes,yes,rct,phase_2,no,,pramipexole|periodic limb movements|polysomnography|dose-ranging|RLS treatment,A dose-ranging study of pramipexole for the symptomatic treatment of restless legs syndrome: Polysomnographic evaluation of periodic leg movements and sleep disturbance,Sleep Medicine,2009,Leni Jama; Kari Hirvonen; Markku Partinen; Anniina Alakuijala; Christer Hublin; Ilkka Tamminen; Juergen Koester; Juergen Reess,10,6,630-636,https://doi.org/10.1016/j.sleep.2008.05.014
10.1053/smrv.2001.0156,abstract_only,yes,no,other,not_applicable,yes,review,iron metabolism | RLS pathophysiology | oxidative stress | CNS iron,"Iron, brain and restless legs syndrome",Sleep Medicine Reviews,2001,Jean Krieger; Carmen Schroeder,5,4,277-286,https://doi.org/10.1053/smrv.2001.0156
10.7189/jogh.14.04113,abstract_only,yes,no,other,not_applicable,yes,review,RLS prevalence | epidemiology | systematic review | global burden | risk factors,The global and regional prevalence of restless legs syndrome among adults: A systematic review and modelling analysis,Journal of Global Health,2024,"Song, Peige; Wu, Jing; Cao, Jin; Sun, Weidi; Li, Xiaoyu; Zhou, Tianjing; Shen, Yaojia; Tan, Xiao; Ye, Xinxin; Yuan, Changzheng; Zhu, Yajie; Rudan, Igor; Global Health Epidemiology Research Group Gherg",14,,04113,https://doi.org/10.7189/jogh.14.04113
10.5664/jcsm.8068,abstract_only,no,no,other,not_applicable,yes,editorial,RLS etiology | chronic kidney disease | commentary,,,,,,,,
10.3389/fneur.2013.00097,abstract_only,no,no,other,not_applicable,yes,editorial,PLMS|cardiovascular|RLS|mortality,,,,,,,,
10.3389/fpsyt.2022.987689,abstract_only,yes,no,cross_sectional,not_applicable,yes,,RLS prevalence | epidemiology | risk factors | cross-sectional survey | Saudi Arabia,The prevalence of and risk factors for restless legs syndrome: A nationwide study,Frontiers in Psychiatry,2023,Saad Mohammed AlShareef,13,,987689,https://doi.org/10.3389/fpsyt.2022.987689
10.1016/j.sleep.2026.108791,abstract_only,no,no,other,not_applicable,yes,,software|analysis|muscle activity|sleep,,,,,,,,
10.1093/sleep/zsaf090.0911,abstract_only,yes,yes,observational_cohort,phase_4,no,,Tonic motor activation|peroneal nerve stimulation|refractory RLS|real-world evidence|IRLS outcomes,0911 Real-World Outcomes of Tonic Motor Activation (TOMAC) for Refractory Restless Legs Syndrome (RLS),SLEEP,2025,Mark Buchfuhrer; Haramandeep Singh; Asim Roy; Joseph Ojile; Richard Bogan; Jessica Preciado; Jonathan Charlesworth,48,Supplement_1,A396-A396,https://doi.org/10.1093/sleep/zsaf090.0911
10.1093/sleep/zsaa072,abstract_only,no,no,cross_sectional,not_applicable,yes,review,sleep disorders | prevalence | epidemiology,,,,,,,,
10.1186/s13063-019-3217-7,abstract_only,yes,no,rct,not_applicable,yes,protocol,yoga | RLS management | feasibility | pilot RCT,Acceptability and feasibility of a 12-week yoga vs. educational film program for the management of restless legs syndrome (RLS): study protocol for a randomized controlled trial,Trials,2019,Terry Kit Selfe; Sijin Wen; Karen Sherman; Maryanna Klatt; Kim E. Innes,20,1,134,https://doi.org/10.1186/s13063-019-3217-7
10.1016/j.amjmed.2015.12.020,abstract_only,yes,no,observational_cohort,not_applicable,no,,RLS natural history | remission predictors | symptom severity | long-term outcomes,Symptom Severity of Restless Legs Syndrome Predicts Its Clinical Course,The American Journal of Medicine,2016,Chung Suk Lee; Tae Kim; Sumin Lee; Hong Jun Jeon; Young Rong Bang; In-Young Yoon,129,4,438-445,https://doi.org/10.1016/j.amjmed.2015.12.020
10.3344/kjp.23326,abstract_only,no,no,not_applicable,not_applicable,yes,review,nociplastic pain | central sensitization | pain mechanisms,,,,,,,,
10.1136/jnnp.2003.034843,abstract_only,yes,yes,case_series,phase_1,no,,apomorphine|dopaminergic agonist|opioidergic agonist|periodic leg movements|suggested immobilisation test,Apomorphine in idiopathic restless legs syndrome: an exploratory study,"Journal of Neurology, Neurosurgery &amp; Psychiatry",2005,Tribl GG; Sycha T.; Kotzailias N.; Zeitlhofer J.; Auff E.,76,2,181-185,https://doi.org/10.1136/jnnp.2003.034843
10.1093/sleep/zsae067.01161,abstract_only,yes,yes,case_series,not_applicable,no,,methadone|opioids|refractory RLS|sleep apnea comorbidity|case series,1161 From Restless to Rest – the Use of Methadone to Treat Complex RLS in Patients with Sleep Apnea: A Case Series,SLEEP,2024,Steven Bean; Abha Patel,47,Supplement_1,A497-A497,https://doi.org/10.1093/sleep/zsae067.01161
10.61919/jhrr.v4i3.1382,abstract_only,yes,no,cross_sectional,not_applicable,yes,,RLS prevalence | epidemiology | cross-sectional survey | university students | Pakistan,"Prevalence of Restless Legs Syndrome and Associated Factors Among University IT Students in Mirpurkhas, Sindh",Journal of Health and Rehabilitation Research,2024,Noor Jahan Shaikh; Atif Mahmood; Naveed Ahsan; Faria Khan,4,3,1-4,https://doi.org/10.61919/jhrr.v4i3.1382
10.4274/tnd.98474,abstract_only,yes,no,cross_sectional,not_applicable,no,,inflammation|biomarkers|neutrophil-lymphocyte ratio|platelet-lymphocyte ratio|pathophysiology,Evaluation of Inflammation with Neutrophil-to-lymphocyte Ratio and Platelet-to-lymphocyte Ratio in Restless Legs Syndrome,Turkish Journal Of Neurology,2018,Ali Zeynal Abidin Tak; Yıldızhan Şengül,24,3,259-263,https://doi.org/10.4274/tnd.98474
10.1136/bmj.282.6257.37,abstract_only,no,no,not_applicable,not_applicable,yes,review,RLS comorbidity | OSA | sleep disorders,,,,,,,,
10.1186/s10194-017-0754-x,abstract_only,no,no,cross_sectional,not_applicable,no,,RLS comorbidity | epidemiology | tension-type headache,,,,,,,,
10.1080/01616412.2020.1773631,abstract_only,yes,no,cross_sectional,not_applicable,yes,,neuroimaging|corpus callosum|disease biomarker|MRI analysis,Statistical shape analysis of corpus callosum in restless leg syndrome,Neurological Research,2020,Deniz Sigirli; Aygul Gunes; Senem Turan Ozdemir; Ilker Ercan; Yavuz Durmus; Basak Erdemli Gursel,42,9,760-766,https://doi.org/10.1080/01616412.2020.1773631
10.1002/14651858.cd006941.pub2,abstract_only,yes,yes,rct,phase_3,no,,opioids|pharmacological treatment|RLS symptom severity|quality of life|safety,Opioids for restless legs syndrome,Cochrane Database of Systematic Reviews,2016,César Osório de Oliveira; Luciane BC Carvalho; Karla Carlos; Cristiane Conti; Marcio M. de Oliveira; Lucila BF Prado; Gilmar F. Prado,2016,8,CD006941,https://doi.org/10.1002/14651858.cd006941.pub2
10.1002/mds.23248,abstract_only,no,no,other,not_applicable,yes,,genetic mapping | linkage analysis | chromosome 20p13,,,,,,,,
10.1093/sleep/zsae113,abstract_only,yes,no,retrospective_cohort,not_applicable,no,,sleep movements | PLMS | neurophysiology | sleep architecture | RLS characterization,Large muscle group movements during sleep in restless leg syndrome: neurophysiological and clinical implications,SLEEP,2024,Maria P. Mogavero; Patrizia Congiu; Giuseppe Lanza; Sara Marelli; Alessandra Castelnuovo; Monica Puligheddu; Lourdes M. DelRosso; Luigi Ferini Strambi; Raffaele Ferri,47,7,zsae113,https://doi.org/10.1093/sleep/zsae113
10.1001/archneur.1976.00500080068014,abstract_only,no,no,other,not_applicable,yes,editorial,restless legs syndrome | akathisia | phenothiazine-induced side effects,,,,,,,,
10.1046/j.1529-8027.2001.01007-35.x,abstract_only,no,no,other,not_applicable,yes,,peripheral neuropathy | RLS comorbidity | prevalence study,,,,,,,,
10.1111/j.1365-2710.2009.01025.x,abstract_only,yes,no,other,not_applicable,yes,review,RLS treatment | dopamine agonists | ropinirole | pramipexole | critical review,Critical review of ropinirole and pramipexole - putative dopamine D<sub>3</sub>-receptor selective agonists - for the treatment of RLS,Journal of Clinical Pharmacy and Therapeutics,2009,Varga LI; Ako-Agugua N.; Colasante J.; Hertweck L.; Houser T.; Smith J.; Watty AA; Nagar S.; Raffa RB,34,5,493-505,https://doi.org/10.1111/j.1365-2710.2009.01025.x
10.1212/01.wnl.0000150439.33678.71,abstract_only,yes,no,other,not_applicable,yes,editorial,RLS pathophysiology | cabergoline | dopamine agonists | diagnostic criteria,Relief in sight for restless legs syndrome,Neurology,2004,David B. Rye,63,12,2213-2214,https://doi.org/10.1212/01.wnl.0000150439.33678.71
10.1016/j.sleep.2006.03.013,abstract_only,no,no,case_series,not_applicable,yes,,RLS comorbidity | spinocerebellar ataxia | sleep assessment | observational study,,,,,,,,
10.1016/j.sleep.2013.08.781,abstract_only,yes,no,cross_sectional,not_applicable,no,,autonomic dysfunction | SCOPA-AUT questionnaire | gastrointestinal symptoms | cardiovascular symptoms,Autonomic complaints in patients with restless legs syndrome,Sleep Medicine,2013,Natalya Shneyder; Charles H. Adler; Joseph G. Hentz; Holly Shill; John N. Caviness; Marwan N. Sabbagh; Thomas G. Beach; Erika Driver-Dunckley,14,12,1413-1416,https://doi.org/10.1016/j.sleep.2013.08.781
10.1080/14737175.2017.1336087,abstract_only,yes,no,other,not_applicable,yes,review,rotigotine|dopamine agonists|treatment switching|RLS management,Switching from an oral dopamine receptor agonist to rotigotine transdermal patch: a review of clinical data with a focus on patient perspective,Expert Review of Neurotherapeutics,2017,Sun Ju Chung; Mahnaz Asgharnejad; Lars Bauer; Arturo Benitez; Babak Boroojerdi; Tanja Heidbrede; Allison Little; Han Joon Kim,17,7,737-749,https://doi.org/10.1080/14737175.2017.1336087
10.1093/sleep/18.8.681,abstract_only,yes,yes,rct,phase_2,no,,L-dopa|pharmacological_treatment|idiopathic_RLS|uremic_RLS|sleep_quality,"L-Dopa Therapy of Uremic and Idiopathic Restless Legs Syndrome: A Double-Blind, Crossover Trial",Sleep,1995,Trenkwalder C.; Stiasny K.; Pollmächer T.; Wetter T.; Schwarz J.; Kohnen R.; Kazenwadel J.; Krüger HP; Ramm S.; Künzel M.,18,8,681-688,https://doi.org/10.1093/sleep/18.8.681
10.1046/j.1440-1819.1999.00522.x,abstract_only,yes,yes,case_series,phase_2,no,,talipexole|dopamine agonist|RLS treatment|PLMD|sleep quality,Treatment of periodic leg movement disorder and restless leg syndrome with talipexole,Psychiatry and Clinical Neurosciences,1999,Yuichi Inoue; Hideaki Mitani; Kazuyoshi Nanba; Ryuzo Kawahara,53,2,283-285,https://doi.org/10.1046/j.1440-1819.1999.00522.x
10.1212/wnl.84.14_supplement.p7.300,abstract_only,yes,yes,rct,phase_3,no,,gabapentin enacarbil|mood outcomes|RLS symptom improvement|pooled analysis,The Effect of Gabapentin Enacarbil (GEn) on Mood Outcomes in Adult Patients With Moderate-to-Severe and Severe Primary Restless Legs Syndrome (RLS): Pooled Analyses from Three 12-Week Trials (P7.300),Neurology,2015,Daniel Lee; Margaret Park; David Kreitzman; Aaron Ellenbogen; Mark Jaros; Richard Kim; Gwendoline Shang,84,14_supplement,,https://doi.org/10.1212/wnl.84.14_supplement.p7.300
10.1111/ejh.13345,abstract_only,no,no,other,not_applicable,yes,review,iron deficiency anemia|IV iron|restless legs syndrome,,,,,,,,
pmid_19284179,abstract_only,yes,yes,rct,phase_2,no,,valerian|herbal treatment|sleep quality|RLS symptom severity,Does valerian improve sleepiness and symptom severity in people with restless legs syndrome?,Alternative therapies in health and medicine,2009,Cuellar NG; Ratcliffe SJ,15,2,22-8,https://pubmed.ncbi.nlm.nih.gov/19284179/
10.3345/kjp.2008.51.11.1222,abstract_only,yes,yes,case_series,not_applicable,no,,RLS diagnosis|iron supplementation|pediatric RLS|PLMS,A case of restless legs syndrome in a child presenting with growing pains,Korean Journal of Pediatrics,2008,Dong Soon Kim; Hong Beom Shin; Young Min Ahn,51,11,1222,https://doi.org/10.3345/kjp.2008.51.11.1222
pmid_19603292,abstract_only,yes,yes,case_series,not_applicable,no,,RLS treatment|dopaminergic drugs|sleep quality|clinical outcomes,[Restless legs syndrome. Features and impact on sleep].,"Neurologia (Barcelona, Spain)",2009,Gabaldón Torres L.; Salas Felipe J.; Fernández Domínguez J.; Vivancos Matellanos F.; Izal E.; Arpa Gutiérrez F.,24,4,230-4,https://pubmed.ncbi.nlm.nih.gov/19603292/
10.1007/s13311-022-01334-4,abstract_only,no,no,not_applicable,not_applicable,yes,review,animal models | RLS pathophysiology | systematic review,,,,,,,,
10.1016/j.sleep.2007.04.022,abstract_only,no,no,cross_sectional,not_applicable,no,,ADHD comorbidity | iron deficiency | pediatric RLS,,,,,,,,
10.1007/978-1-59745-445-2_10,abstract_only,yes,no,other,not_applicable,yes,review,RLS in pregnancy | PLMD | narrative review,Restless Legs Syndrome and Periodic Limb Movement Disorder in Pregnancy,Pulmonary Problems in Pregnancy,2009,Kelvin Lam; Carolyn M. D’Ambrosio,,,135-142,https://doi.org/10.1007/978-1-59745-445-2_10
10.18203/2394-6040.ijcmph20221524,abstract_only,no,no,cross_sectional,not_applicable,no,,sleep disorders | occupational health | shift work | prevalence study,,,,,,,,
10.15586/qas.v15i1.1245,abstract_only,yes,no,other,not_applicable,yes,review,RLS treatment | Chinese herbal medicine | meta-analysis | systematic review,Efficacy and safety of Shaoyao Gancao Tang for restless leg syndrome: A systematic review and meta-analysis,Quality Assurance and Safety of Crops &amp; Foods,2023,Zhining Tian; Rong Li; Jingwen Wei; Wenying Huai; Jun Xia; Hua Jiang; Ying Xiong; Yunhui Chen,15,1,169-181,https://doi.org/10.15586/qas.v15i1.1245
10.1016/b978-0-443-29884-4.00007-8,abstract_only,yes,no,other,not_applicable,yes,review,placebo effect | restless legs syndrome | neurological conditions | clinical trials | literature review,Miscellaneous neurologic conditions with a few or no available data,Handbook of Clinical Neurology,2025,Fabrizio Benedetti; Aziz Shaibani,213,,195-208,https://doi.org/10.1016/b978-0-443-29884-4.00007-8
10.2119/molmed.2015.00017,abstract_only,no,no,other,not_applicable,yes,,preclinical | mouse model | PTPRD | genetic association | addiction,,,,,,,,
10.1093/sleep/zsae067.0708,abstract_only,yes,yes,other,phase_3,yes,secondary_analysis,cost-effectiveness analysis | TOMAC neuromodulation | medication-refractory RLS | RESTFUL study extension,"0708 Exploratory Cost-Effectiveness Analysis of TOMAC for Medication-Refractory RLS, Based on Longer-term Clinical Data",SLEEP,2024,Anne Ryschon; Asim Roy; Jan Pietzsch,47,Supplement_1,A303-A303,https://doi.org/10.1093/sleep/zsae067.0708
10.5664/jcsm.10536,abstract_only,yes,yes,rct,phase_2,no,,noninvasive peroneal nerve stimulation|RLS symptom reduction|sleep compatibility|EMG mechanism|treatment efficacy,Bilateral high-frequency noninvasive peroneal nerve stimulation evokes tonic leg muscle activation for sleep-compatible reduction of restless legs syndrome symptoms,Journal of Clinical Sleep Medicine,2023,Jonathan D. Charlesworth; Bahman Adlou; Haramandeep Singh; Mark J. Buchfuhrer,19,7,1199-1209,https://doi.org/10.5664/jcsm.10536
10.1016/j.sleep.2022.04.001,abstract_only,yes,no,other,not_applicable,yes,review,genetics | rare variants | ExomeChip | case-control | RLS susceptibility,ExomeChip-based rare variant association study in restless legs syndrome,Sleep Medicine,2022,Erik Tilch; Barbara Schormair; Chen Zhao; Birgit Högl; Ambra Stefani; Klaus Berger; Claudia Trenkwalder; Cornelius G. Bachmann; Magdolna Hornyak; Ingo Fietze; Martina Müller-Nurasyid; Annette Peters; Stefan Herms; Markus M. Nöthen; Bertram Müller-Myhsok; Konrad Oexle; Juliane Winkelmann,94,,26-30,https://doi.org/10.1016/j.sleep.2022.04.001
10.21608/ejhm.2025.422606,abstract_only,yes,yes,rct,phase_2,no,,acupuncture-like TENS | hemodialysis patients | RLS symptom reduction | quality of life | non-pharmacological intervention,Effect of Acupuncture-Like TENS on Restless Leg Syndrome in Haemodialysis Patients,The Egyptian Journal of Hospital Medicine,2025,,99,1,1633-1637,https://doi.org/10.21608/ejhm.2025.422606
10.1038/jcbfm.2014.168,abstract_only,no,no,other,not_applicable,yes,review,brain iron homeostasis | blood-brain barrier | RLS pathophysiology,,,,,,,,
10.3122/jabfm.2007.04.060153,abstract_only,no,no,cross_sectional,not_applicable,yes,,sleep disorders | RLS screening | primary care epidemiology,,,,,,,,
10.4274/jtsm.galenos.2021.50470,abstract_only,yes,no,cross_sectional,not_applicable,no,,inflammation|biomarkers|pathogenesis|neutrophil-to-lymphocyte ratio|systemic inflammation,Evaluation of Inflammation in Restless Legs Syndrome,Journal of Turkish Sleep Medicine,2021,Aylin Reyhani; Vasfiye Kabeloğlu,8,2,136-141,https://doi.org/10.4274/jtsm.galenos.2021.50470
